STARFIRE_INCIDENT_ID,INCIDENT_DATETIME,INCIDENT_BOROUGH
33,2/4/2019,BROOKLYN
31,11/10/2012,MANHATTAN
11,12/12/2008,BRONX
34,1/17/2018,BRONX
24,5/21/2008,MANHATTAN
37,2/4/2007,MANHATTAN
22,8/7/2008,MANHATTAN
13,11/16/2010,QUEENS
53,3/22/2005,BROOKLYN
34,10/4/2015,MANHATTAN
26,2/26/2013,MANHATTAN
4,2/4/2019,RICHMOND / STATEN ISLAND
26,10/4/2020,BROOKLYN
35,6/20/2014,MANHATTAN
21,8/4/2013,QUEENS
6,2/29/2016,RICHMOND / STATEN ISLAND
5,12/2/2010,RICHMOND / STATEN ISLAND
28,8/18/2006,QUEENS
23,6/27/2017,MANHATTAN
26,7/22/2021,BROOKLYN
4,6/4/2015,RICHMOND / STATEN ISLAND
14,8/23/2018,QUEENS
22,12/30/2013,MANHATTAN
30,11/21/2014,BRONX
43,1/5/2007,BROOKLYN
1,2/11/2016,RICHMOND / STATEN ISLAND
8,3/2/2013,RICHMOND / STATEN ISLAND
16,5/23/2011,BRONX
29,12/8/2017,QUEENS
29,7/24/2011,BRONX
27,6/23/2018,BROOKLYN
4,7/1/2019,RICHMOND / STATEN ISLAND
47,5/18/2005,BROOKLYN
28,3/6/2013,BROOKLYN
21,1/7/2013,BRONX
29,11/3/2005,QUEENS
25,7/25/2014,MANHATTAN
18,12/28/2009,QUEENS
25,8/11/2019,MANHATTAN
27,4/15/2019,BRONX
7,3/4/2010,RICHMOND / STATEN ISLAND
26,10/16/2015,MANHATTAN
37,3/7/2007,MANHATTAN
50,5/29/2006,BROOKLYN
3,3/12/2013,RICHMOND / STATEN ISLAND
18,6/2/2015,MANHATTAN
24,11/29/2005,QUEENS
10,12/5/2013,QUEENS
29,4/9/2011,BRONX
7,2/27/2016,RICHMOND / STATEN ISLAND
21,5/20/2006,BRONX
4,10/4/2020,RICHMOND / STATEN ISLAND
18,5/7/2016,MANHATTAN
6,7/11/2015,RICHMOND / STATEN ISLAND
21,10/4/2020,QUEENS
26,1/18/2015,BRONX
3,10/23/2018,RICHMOND / STATEN ISLAND
13,11/8/2005,RICHMOND / STATEN ISLAND
24,12/19/2005,QUEENS
23,2/27/2014,BRONX
24,3/31/2014,MANHATTAN
3,4/13/2015,RICHMOND / STATEN ISLAND
4,12/12/2019,RICHMOND / STATEN ISLAND
52,2/20/2007,MANHATTAN
29,2/22/2019,QUEENS
7,9/29/2017,RICHMOND / STATEN ISLAND
27,12/22/2019,QUEENS
16,2/23/2007,BRONX
54,2/4/2015,MANHATTAN
26,1/4/2009,BRONX
19,9/17/2005,QUEENS
6,3/21/2007,RICHMOND / STATEN ISLAND
32,5/8/2015,MANHATTAN
21,2/6/2011,QUEENS
43,9/21/2014,BROOKLYN
25,2/3/2013,BRONX
5,4/5/2011,RICHMOND / STATEN ISLAND
28,10/4/2020,BRONX
22,1/6/2016,BRONX
20,12/20/2019,MANHATTAN
24,6/17/2019,BRONX
18,5/26/2013,BRONX
17,6/5/2007,MANHATTAN
30,3/20/2019,BROOKLYN
38,3/10/2021,BROOKLYN
28,9/9/2016,QUEENS
11,3/27/2021,MANHATTAN
27,10/20/2010,BROOKLYN
35,3/4/2017,QUEENS
21,10/4/2020,MANHATTAN
8,12/3/2014,RICHMOND / STATEN ISLAND
45,3/29/2009,BROOKLYN
12,7/1/2021,BRONX
24,4/14/2015,MANHATTAN
20,10/22/2012,BRONX
32,4/3/2010,QUEENS
17,3/24/2011,BRONX
36,3/27/2006,BROOKLYN
38,7/22/2010,BROOKLYN
13,12/21/2012,BROOKLYN
30,7/25/2008,MANHATTAN
37,6/13/2016,MANHATTAN
28,10/15/2009,BROOKLYN
9,11/14/2005,RICHMOND / STATEN ISLAND
10,2/26/2009,RICHMOND / STATEN ISLAND
30,11/2/2012,BRONX
4,5/16/2012,RICHMOND / STATEN ISLAND
27,10/5/2020,MANHATTAN
29,6/5/2010,QUEENS
18,11/4/2019,QUEENS
7,10/16/2013,RICHMOND / STATEN ISLAND
18,12/16/2014,BRONX
15,4/26/2018,BRONX
27,10/23/2006,BRONX
40,1/6/2007,BROOKLYN
23,7/24/2012,QUEENS
71,3/20/2005,BROOKLYN
6,6/1/2008,RICHMOND / STATEN ISLAND
2,8/9/2019,RICHMOND / STATEN ISLAND
3,4/26/2014,RICHMOND / STATEN ISLAND
14,12/24/2015,RICHMOND / STATEN ISLAND
30,9/25/2008,BROOKLYN
44,6/15/2006,BROOKLYN
9,2/26/2014,QUEENS
18,12/12/2012,BRONX
25,11/19/2011,QUEENS
29,10/5/2020,BROOKLYN
47,8/26/2008,BROOKLYN
1,5/16/2019,RICHMOND / STATEN ISLAND
36,5/3/2006,BRONX
13,1/7/2015,BRONX
36,9/11/2011,BROOKLYN
6,5/23/2016,RICHMOND / STATEN ISLAND
24,10/5/2020,QUEENS
29,1/10/2005,QUEENS
31,6/8/2007,MANHATTAN
34,2/7/2012,BROOKLYN
18,2/18/2013,QUEENS
30,7/24/2010,MANHATTAN
18,5/9/2019,QUEENS
18,5/12/2013,BRONX
4,12/26/2014,RICHMOND / STATEN ISLAND
18,3/9/2016,MANHATTAN
23,6/20/2015,BRONX
36,2/4/2011,MANHATTAN
12,7/17/2013,RICHMOND / STATEN ISLAND
21,8/20/2010,QUEENS
20,5/2/2019,MANHATTAN
9,12/20/2011,RICHMOND / STATEN ISLAND
18,10/13/2012,BRONX
14,10/5/2020,BRONX
25,2/19/2012,BRONX
37,4/6/2012,MANHATTAN
16,4/14/2016,QUEENS
44,4/26/2008,BROOKLYN
25,11/18/2013,BROOKLYN
33,2/26/2006,MANHATTAN
16,5/19/2013,QUEENS
16,10/2/2015,BRONX
8,8/30/2016,RICHMOND / STATEN ISLAND
34,12/7/2017,MANHATTAN
19,7/14/2017,MANHATTAN
37,8/17/2009,MANHATTAN
48,6/16/2006,BROOKLYN
6,10/5/2020,RICHMOND / STATEN ISLAND
24,10/6/2020,BROOKLYN
26,4/6/2013,BRONX
23,9/25/2016,BRONX
47,12/31/2012,BROOKLYN
15,5/2/2012,QUEENS
11,4/17/2019,QUEENS
18,10/6/2020,QUEENS
23,10/21/2018,QUEENS
20,8/24/2011,MANHATTAN
38,1/25/2010,MANHATTAN
17,7/29/2013,MANHATTAN
34,5/6/2005,QUEENS
3,5/1/2011,RICHMOND / STATEN ISLAND
32,9/8/2009,QUEENS
30,8/5/2017,BRONX
31,9/23/2007,QUEENS
33,4/2/2005,MANHATTAN
31,7/15/2013,QUEENS
3,2/4/2008,RICHMOND / STATEN ISLAND
29,9/24/2006,BRONX
41,5/13/2005,MANHATTAN
51,11/5/2006,MANHATTAN
9,7/14/2009,RICHMOND / STATEN ISLAND
37,3/12/2008,BROOKLYN
17,6/22/2021,BRONX
2,1/5/2017,RICHMOND / STATEN ISLAND
34,6/12/2010,BROOKLYN
8,6/9/2013,RICHMOND / STATEN ISLAND
26,3/6/2018,BRONX
53,2/15/2021,BROOKLYN
21,10/30/2009,BRONX
17,10/6/2020,BRONX
40,5/10/2017,BROOKLYN
9,9/30/2005,RICHMOND / STATEN ISLAND
11,2/15/2012,BRONX
26,10/14/2012,BRONX
27,5/2/2009,BRONX
10,4/17/2015,RICHMOND / STATEN ISLAND
23,6/3/2013,BROOKLYN
21,1/24/2013,BRONX
29,6/24/2005,BRONX
32,5/17/2019,MANHATTAN
16,7/2/2007,RICHMOND / STATEN ISLAND
25,4/21/2021,QUEENS
10,5/21/2019,RICHMOND / STATEN ISLAND
25,1/26/2008,QUEENS
8,10/6/2020,RICHMOND / STATEN ISLAND
25,11/1/2016,QUEENS
29,3/14/2009,MANHATTAN
31,6/2/2008,QUEENS
3,12/1/2016,RICHMOND / STATEN ISLAND
40,8/17/2006,BRONX
42,4/16/2015,BROOKLYN
19,8/14/2018,QUEENS
19,9/22/2017,BRONX
24,11/5/2005,MANHATTAN
44,12/13/2005,MANHATTAN
25,6/26/2019,QUEENS
34,12/15/2018,BROOKLYN
3,11/16/2014,RICHMOND / STATEN ISLAND
25,5/3/2005,BRONX
40,3/3/2011,BROOKLYN
24,8/4/2010,MANHATTAN
36,1/29/2010,BROOKLYN
25,1/31/2021,BRONX
23,4/3/2015,QUEENS
32,4/11/2007,QUEENS
22,3/30/2006,QUEENS
6,8/16/2015,RICHMOND / STATEN ISLAND
37,2/22/2021,BRONX
28,4/3/2005,BRONX
3,4/22/2019,RICHMOND / STATEN ISLAND
19,5/31/2018,BRONX
27,7/30/2008,BRONX
30,10/19/2012,BROOKLYN
16,11/10/2015,BRONX
21,1/7/2009,BRONX
18,6/10/2015,QUEENS
5,10/30/2007,RICHMOND / STATEN ISLAND
26,10/6/2020,MANHATTAN
4,10/7/2020,RICHMOND / STATEN ISLAND
43,9/28/2017,BROOKLYN
30,2/28/2015,QUEENS
5,9/17/2010,RICHMOND / STATEN ISLAND
6,12/31/2016,RICHMOND / STATEN ISLAND
14,2/25/2006,RICHMOND / STATEN ISLAND
8,1/2/2015,RICHMOND / STATEN ISLAND
22,7/12/2006,QUEENS
6,3/7/2006,RICHMOND / STATEN ISLAND
16,10/7/2020,BRONX
14,8/25/2019,MANHATTAN
13,3/20/2021,BRONX
29,7/9/2021,BROOKLYN
25,5/14/2013,BROOKLYN
21,8/20/2005,MANHATTAN
20,4/8/2021,BRONX
15,6/27/2018,QUEENS
9,11/11/2012,RICHMOND / STATEN ISLAND
18,6/17/2005,BRONX
27,1/1/2021,MANHATTAN
37,8/30/2015,BROOKLYN
14,4/15/2014,QUEENS
28,1/30/2018,MANHATTAN
16,10/11/2005,BRONX
14,6/4/2019,BRONX
6,2/18/2017,RICHMOND / STATEN ISLAND
22,2/8/2011,BRONX
14,10/31/2013,QUEENS
27,7/14/2011,BRONX
27,7/14/2013,BRONX
3,12/3/2009,RICHMOND / STATEN ISLAND
32,8/28/2006,QUEENS
23,11/16/2010,MANHATTAN
40,9/2/2007,MANHATTAN
16,11/22/2007,RICHMOND / STATEN ISLAND
17,11/1/2016,BRONX
58,12/24/2009,BROOKLYN
47,11/24/2013,BROOKLYN
27,6/13/2017,BRONX
3,3/4/2018,RICHMOND / STATEN ISLAND
24,10/7/2020,QUEENS
29,10/7/2020,BROOKLYN
21,10/15/2017,MANHATTAN
3,11/9/2008,RICHMOND / STATEN ISLAND
31,10/15/2007,BRONX
22,9/16/2019,BRONX
17,9/7/2011,QUEENS
19,8/21/2013,MANHATTAN
35,12/6/2008,MANHATTAN
9,2/21/2006,RICHMOND / STATEN ISLAND
29,9/7/2007,QUEENS
21,4/22/2015,QUEENS
22,5/29/2019,MANHATTAN
22,4/18/2014,MANHATTAN
22,6/18/2016,BRONX
21,7/24/2015,BRONX
32,11/29/2015,MANHATTAN
27,1/19/2018,QUEENS
21,7/22/2012,BRONX
35,2/27/2017,BRONX
26,8/16/2012,BROOKLYN
29,2/28/2021,QUEENS
21,8/5/2014,MANHATTAN
16,3/16/2021,MANHATTAN
17,7/28/2009,BRONX
20,10/7/2020,MANHATTAN
32,12/3/2012,BROOKLYN
27,7/9/2005,BRONX
17,1/3/2013,BRONX
33,10/8/2020,BROOKLYN
22,7/28/2021,QUEENS
34,2/28/2007,QUEENS
26,12/4/2019,BRONX
29,4/3/2009,BRONX
36,6/24/2013,BROOKLYN
36,9/20/2008,BRONX
6,10/26/2005,RICHMOND / STATEN ISLAND
13,2/5/2008,QUEENS
14,6/13/2014,BRONX
5,11/9/2013,RICHMOND / STATEN ISLAND
32,5/11/2014,BROOKLYN
3,10/11/2017,RICHMOND / STATEN ISLAND
23,10/17/2018,MANHATTAN
35,1/12/2007,BRONX
29,5/7/2017,MANHATTAN
8,6/13/2016,RICHMOND / STATEN ISLAND
26,9/13/2019,MANHATTAN
14,9/11/2012,QUEENS
36,4/3/2013,BROOKLYN
26,10/8/2020,QUEENS
6,11/27/2009,RICHMOND / STATEN ISLAND
14,7/12/2013,QUEENS
22,5/26/2006,BRONX
18,3/26/2011,BRONX
27,1/22/2007,MANHATTAN
26,3/10/2011,BROOKLYN
29,10/16/2011,BROOKLYN
25,3/15/2019,QUEENS
35,4/8/2012,QUEENS
4,1/22/2009,RICHMOND / STATEN ISLAND
16,3/30/2015,RICHMOND / STATEN ISLAND
18,4/24/2010,QUEENS
28,3/3/2008,QUEENS
1,8/16/2007,RICHMOND / STATEN ISLAND
27,8/24/2016,BROOKLYN
17,7/14/2021,BRONX
8,9/7/2005,RICHMOND / STATEN ISLAND
9,1/25/2016,RICHMOND / STATEN ISLAND
8,6/17/2006,RICHMOND / STATEN ISLAND
20,4/1/2015,QUEENS
24,1/16/2007,MANHATTAN
28,1/31/2010,BRONX
20,9/19/2011,BRONX
26,2/21/2008,BRONX
28,4/16/2009,QUEENS
24,10/18/2013,MANHATTAN
6,2/8/2015,RICHMOND / STATEN ISLAND
27,7/26/2006,QUEENS
28,11/4/2009,BRONX
48,12/10/2006,BRONX
26,1/12/2007,MANHATTAN
4,1/26/2018,RICHMOND / STATEN ISLAND
22,4/24/2010,RICHMOND / STATEN ISLAND
24,4/12/2009,QUEENS
21,3/10/2021,MANHATTAN
23,12/8/2013,BRONX
17,11/6/2017,MANHATTAN
19,11/30/2008,BRONX
24,2/1/2008,BRONX
157,4/10/2017,BROOKLYN
16,3/14/2013,BRONX
28,1/21/2010,BRONX
17,5/20/2008,QUEENS
7,8/13/2014,RICHMOND / STATEN ISLAND
28,1/11/2013,BRONX
11,4/29/2008,QUEENS
22,5/7/2019,BROOKLYN
46,10/31/2005,MANHATTAN
25,6/20/2016,MANHATTAN
30,1/27/2007,QUEENS
30,4/18/2017,MANHATTAN
50,2/14/2016,BROOKLYN
3,5/22/2007,RICHMOND / STATEN ISLAND
29,9/14/2016,MANHATTAN
23,5/7/2016,BROOKLYN
3,10/23/2014,RICHMOND / STATEN ISLAND
25,6/4/2009,BRONX
18,10/8/2020,BRONX
21,1/29/2010,BRONX
32,4/20/2012,MANHATTAN
22,8/14/2013,BRONX
35,2/3/2006,MANHATTAN
20,10/8/2020,MANHATTAN
18,8/3/2014,BRONX
25,4/27/2014,QUEENS
27,7/18/2010,BRONX
29,6/12/2007,BROOKLYN
4,10/8/2020,RICHMOND / STATEN ISLAND
19,9/14/2017,BRONX
34,7/4/2011,BROOKLYN
8,11/1/2016,RICHMOND / STATEN ISLAND
16,8/16/2017,BRONX
21,2/10/2005,BRONX
59,1/1/2007,BROOKLYN
45,3/21/2018,QUEENS
19,6/17/2019,BROOKLYN
8,10/4/2013,RICHMOND / STATEN ISLAND
40,4/12/2012,BRONX
43,2/4/2010,BROOKLYN
9,12/7/2006,RICHMOND / STATEN ISLAND
11,9/17/2016,RICHMOND / STATEN ISLAND
28,5/14/2012,BRONX
17,7/14/2014,QUEENS
22,3/5/2012,QUEENS
31,7/16/2015,BROOKLYN
14,8/25/2010,QUEENS
41,2/25/2008,BROOKLYN
26,5/5/2008,MANHATTAN
43,2/12/2008,BROOKLYN
24,10/22/2012,QUEENS
33,9/6/2005,BRONX
34,5/26/2019,QUEENS
33,4/8/2017,MANHATTAN
22,8/16/2009,QUEENS
42,1/4/2010,BROOKLYN
20,8/14/2017,MANHATTAN
21,4/20/2013,MANHATTAN
22,10/8/2017,BRONX
19,5/6/2006,BRONX
39,11/20/2010,QUEENS
37,2/19/2017,BROOKLYN
31,2/21/2010,BROOKLYN
6,4/2/2009,RICHMOND / STATEN ISLAND
35,12/7/2005,MANHATTAN
22,5/14/2014,BRONX
19,12/22/2015,BRONX
23,4/9/2008,BRONX
34,3/16/2007,QUEENS
19,3/31/2010,QUEENS
43,1/16/2011,BROOKLYN
23,6/10/2014,MANHATTAN
22,5/19/2017,MANHATTAN
14,10/9/2020,BRONX
18,5/26/2013,MANHATTAN
33,7/3/2018,BROOKLYN
26,11/23/2007,QUEENS
37,11/20/2015,BROOKLYN
36,5/21/2005,BROOKLYN
25,3/5/2008,BRONX
19,6/10/2021,QUEENS
32,10/10/2005,MANHATTAN
13,5/21/2017,RICHMOND / STATEN ISLAND
26,3/1/2008,BROOKLYN
34,7/15/2006,BRONX
27,7/30/2008,BROOKLYN
44,5/10/2009,BROOKLYN
16,7/26/2021,MANHATTAN
33,10/4/2018,BROOKLYN
31,2/14/2009,QUEENS
29,3/28/2021,QUEENS
30,8/7/2007,QUEENS
29,12/2/2012,QUEENS
29,2/9/2019,BROOKLYN
2,2/28/2017,RICHMOND / STATEN ISLAND
18,3/25/2014,BRONX
26,1/3/2008,BRONX
3,10/9/2020,RICHMOND / STATEN ISLAND
10,6/22/2005,RICHMOND / STATEN ISLAND
21,10/9/2019,QUEENS
58,3/30/2007,BROOKLYN
6,1/20/2021,RICHMOND / STATEN ISLAND
21,11/23/2012,QUEENS
10,7/18/2012,RICHMOND / STATEN ISLAND
10,8/6/2015,RICHMOND / STATEN ISLAND
17,2/17/2013,BRONX
27,1/28/2013,QUEENS
19,7/15/2021,MANHATTAN
17,11/2/2011,BRONX
15,7/15/2010,QUEENS
29,9/2/2016,BRONX
33,11/29/2012,BROOKLYN
41,3/4/2010,BROOKLYN
26,10/16/2019,MANHATTAN
29,6/19/2014,BRONX
23,6/30/2013,MANHATTAN
23,9/6/2012,BRONX
31,7/3/2011,BROOKLYN
6,11/11/2014,RICHMOND / STATEN ISLAND
32,6/14/2007,BROOKLYN
25,2/19/2005,QUEENS
4,9/29/2008,RICHMOND / STATEN ISLAND
22,4/28/2017,QUEENS
15,3/18/2019,BRONX
44,2/7/2006,BROOKLYN
42,4/15/2005,MANHATTAN
41,4/2/2008,BROOKLYN
20,10/9/2020,MANHATTAN
32,6/29/2005,MANHATTAN
3,1/4/2015,RICHMOND / STATEN ISLAND
5,3/2/2006,RICHMOND / STATEN ISLAND
52,4/19/2008,BROOKLYN
23,9/21/2018,QUEENS
34,12/13/2012,MANHATTAN
29,4/19/2008,QUEENS
48,10/9/2020,BROOKLYN
3,8/4/2006,RICHMOND / STATEN ISLAND
26,12/13/2017,BRONX
9,3/11/2014,RICHMOND / STATEN ISLAND
43,3/15/2018,BROOKLYN
22,11/6/2011,MANHATTAN
31,10/9/2020,QUEENS
36,10/3/2016,MANHATTAN
15,10/8/2005,BRONX
3,3/13/2011,RICHMOND / STATEN ISLAND
34,11/14/2010,MANHATTAN
24,4/22/2015,BROOKLYN
27,9/4/2011,BRONX
27,5/6/2014,QUEENS
8,10/18/2013,RICHMOND / STATEN ISLAND
23,10/10/2020,MANHATTAN
7,10/9/2018,RICHMOND / STATEN ISLAND
19,10/17/2013,QUEENS
19,5/7/2013,BRONX
31,6/13/2021,BROOKLYN
5,10/17/2010,RICHMOND / STATEN ISLAND
17,7/24/2010,BRONX
19,4/21/2017,QUEENS
33,12/24/2008,QUEENS
26,8/18/2013,BRONX
8,5/30/2011,RICHMOND / STATEN ISLAND
20,4/3/2017,BROOKLYN
21,3/14/2014,QUEENS
20,11/23/2011,QUEENS
13,4/9/2009,RICHMOND / STATEN ISLAND
33,2/10/2019,BROOKLYN
17,3/24/2011,MANHATTAN
32,4/1/2008,MANHATTAN
27,6/18/2009,BROOKLYN
3,9/12/2015,RICHMOND / STATEN ISLAND
1,10/4/2016,RICHMOND / STATEN ISLAND
27,4/9/2009,BRONX
3,1/20/2014,RICHMOND / STATEN ISLAND
29,10/10/2020,QUEENS
18,5/5/2009,QUEENS
33,12/5/2006,BRONX
33,2/17/2006,QUEENS
5,4/4/2008,RICHMOND / STATEN ISLAND
4,6/11/2011,RICHMOND / STATEN ISLAND
7,8/24/2015,RICHMOND / STATEN ISLAND
5,7/18/2005,RICHMOND / STATEN ISLAND
26,10/17/2017,QUEENS
27,7/23/2019,MANHATTAN
19,4/26/2007,BRONX
31,9/3/2011,BROOKLYN
32,8/8/2008,BROOKLYN
21,12/6/2014,BRONX
23,2/6/2016,QUEENS
45,2/15/2010,BROOKLYN
25,3/6/2013,BRONX
45,12/9/2008,BROOKLYN
5,12/31/2005,RICHMOND / STATEN ISLAND
26,1/1/2006,BRONX
9,6/21/2016,RICHMOND / STATEN ISLAND
36,12/31/2011,BROOKLYN
31,6/17/2018,BRONX
24,2/21/2010,QUEENS
25,5/12/2007,BRONX
5,12/21/2007,RICHMOND / STATEN ISLAND
30,4/1/2016,MANHATTAN
36,1/24/2017,MANHATTAN
23,10/1/2011,BRONX
17,3/16/2015,BRONX
32,10/5/2008,QUEENS
18,9/22/2016,QUEENS
8,10/10/2020,RICHMOND / STATEN ISLAND
18,3/31/2009,MANHATTAN
17,7/3/2016,BRONX
15,11/9/2014,RICHMOND / STATEN ISLAND
25,6/15/2007,QUEENS
32,3/10/2016,BROOKLYN
26,11/16/2013,BRONX
50,11/10/2006,BROOKLYN
23,5/12/2021,BRONX
31,3/1/2017,BROOKLYN
4,6/29/2017,RICHMOND / STATEN ISLAND
36,8/22/2008,MANHATTAN
44,3/20/2015,BROOKLYN
28,8/6/2011,BROOKLYN
24,6/13/2016,BRONX
26,4/22/2018,BRONX
7,12/22/2015,RICHMOND / STATEN ISLAND
20,12/16/2008,QUEENS
19,5/21/2012,QUEENS
4,8/22/2010,RICHMOND / STATEN ISLAND
6,2/14/2018,RICHMOND / STATEN ISLAND
4,5/5/2010,RICHMOND / STATEN ISLAND
20,2/29/2012,BRONX
22,6/20/2018,BRONX
29,10/10/2020,BROOKLYN
49,12/13/2007,BROOKLYN
24,10/28/2015,BRONX
18,6/15/2006,QUEENS
33,10/12/2013,BROOKLYN
19,9/10/2012,BRONX
21,8/3/2018,BRONX
40,12/12/2017,BRONX
36,8/15/2007,BROOKLYN
26,1/8/2011,QUEENS
27,11/21/2013,BROOKLYN
27,10/30/2017,MANHATTAN
8,12/24/2011,RICHMOND / STATEN ISLAND
27,3/3/2008,MANHATTAN
27,10/13/2016,BROOKLYN
23,9/16/2005,MANHATTAN
93,7/4/2010,QUEENS
17,12/30/2009,BRONX
27,10/10/2020,BRONX
43,8/11/2005,MANHATTAN
29,11/25/2009,MANHATTAN
8,2/28/2006,RICHMOND / STATEN ISLAND
58,1/12/2009,BROOKLYN
28,6/23/2009,MANHATTAN
23,2/2/2009,MANHATTAN
11,5/8/2006,RICHMOND / STATEN ISLAND
25,4/5/2021,MANHATTAN
4,2/12/2019,RICHMOND / STATEN ISLAND
57,5/17/2005,MANHATTAN
21,7/26/2005,QUEENS
30,10/2/2005,MANHATTAN
69,3/12/2005,BROOKLYN
18,5/21/2008,QUEENS
25,10/23/2015,QUEENS
6,7/26/2011,RICHMOND / STATEN ISLAND
41,9/21/2007,QUEENS
26,6/10/2019,BROOKLYN
4,4/6/2017,RICHMOND / STATEN ISLAND
27,12/14/2005,BRONX
4,11/3/2010,RICHMOND / STATEN ISLAND
32,11/25/2012,MANHATTAN
26,9/29/2018,QUEENS
9,1/5/2006,RICHMOND / STATEN ISLAND
20,2/10/2005,QUEENS
18,12/21/2016,QUEENS
22,2/15/2021,BRONX
8,4/29/2019,RICHMOND / STATEN ISLAND
40,1/1/2017,MANHATTAN
72,11/28/2019,BRONX
4,8/10/2019,RICHMOND / STATEN ISLAND
22,11/15/2017,BRONX
23,1/23/2014,BRONX
3,8/11/2012,RICHMOND / STATEN ISLAND
41,6/29/2009,BROOKLYN
23,9/3/2019,QUEENS
31,6/27/2021,BROOKLYN
36,8/23/2016,BROOKLYN
28,3/31/2011,BROOKLYN
27,4/25/2019,BROOKLYN
46,2/6/2010,BROOKLYN
22,12/28/2014,QUEENS
4,8/2/2008,RICHMOND / STATEN ISLAND
34,10/17/2014,BROOKLYN
28,12/3/2011,MANHATTAN
14,2/20/2008,BRONX
10,8/29/2008,RICHMOND / STATEN ISLAND
26,1/2/2008,QUEENS
16,12/5/2013,MANHATTAN
32,2/20/2021,BRONX
26,8/11/2006,MANHATTAN
25,1/29/2010,QUEENS
27,4/8/2021,BROOKLYN
21,1/8/2015,QUEENS
27,5/15/2015,BRONX
11,10/5/2016,BRONX
4,8/17/2017,RICHMOND / STATEN ISLAND
6,1/4/2006,RICHMOND / STATEN ISLAND
20,4/29/2019,QUEENS
31,10/15/2006,MANHATTAN
26,1/5/2005,BRONX
25,8/24/2006,MANHATTAN
34,8/19/2009,BROOKLYN
25,6/18/2015,BROOKLYN
2,11/26/2019,RICHMOND / STATEN ISLAND
3,12/28/2015,RICHMOND / STATEN ISLAND
43,2/3/2006,BROOKLYN
37,7/4/2009,QUEENS
30,5/24/2009,MANHATTAN
25,10/18/2017,MANHATTAN
24,12/14/2011,BRONX
5,7/19/2006,RICHMOND / STATEN ISLAND
25,5/30/2016,BRONX
38,9/14/2005,BROOKLYN
36,6/30/2007,BRONX
45,11/21/2007,MANHATTAN
15,9/21/2010,QUEENS
17,3/12/2019,BRONX
17,5/13/2014,MANHATTAN
6,11/3/2014,RICHMOND / STATEN ISLAND
21,1/10/2012,QUEENS
35,3/19/2018,BROOKLYN
2,10/25/2007,RICHMOND / STATEN ISLAND
44,1/12/2011,QUEENS
26,10/23/2012,BRONX
12,4/19/2009,RICHMOND / STATEN ISLAND
21,4/30/2008,QUEENS
14,8/7/2019,MANHATTAN
9,8/13/2008,RICHMOND / STATEN ISLAND
5,7/28/2014,RICHMOND / STATEN ISLAND
3,10/28/2011,RICHMOND / STATEN ISLAND
60,12/17/2017,MANHATTAN
16,9/28/2009,BRONX
29,5/12/2010,BROOKLYN
5,5/17/2015,RICHMOND / STATEN ISLAND
37,12/27/2007,BROOKLYN
21,8/24/2007,MANHATTAN
33,3/14/2010,BROOKLYN
25,10/27/2006,QUEENS
37,6/25/2006,BROOKLYN
11,7/30/2016,QUEENS
25,5/18/2006,QUEENS
39,4/20/2005,QUEENS
21,12/14/2014,QUEENS
34,5/1/2005,BRONX
5,4/15/2011,RICHMOND / STATEN ISLAND
220,4/18/2011,BROOKLYN
23,10/11/2020,MANHATTAN
26,11/4/2016,MANHATTAN
16,9/12/2013,MANHATTAN
23,1/29/2008,MANHATTAN
2,3/2/2005,RICHMOND / STATEN ISLAND
17,5/14/2013,BRONX
23,7/14/2018,MANHATTAN
22,10/30/2016,BROOKLYN
33,2/15/2016,QUEENS
21,6/7/2011,BRONX
30,3/10/2013,MANHATTAN
18,6/18/2019,MANHATTAN
10,10/27/2008,RICHMOND / STATEN ISLAND
18,2/4/2016,MANHATTAN
27,1/3/2016,MANHATTAN
24,10/13/2011,BROOKLYN
31,7/5/2013,BROOKLYN
4,7/5/2011,RICHMOND / STATEN ISLAND
10,10/9/2010,RICHMOND / STATEN ISLAND
21,4/25/2021,MANHATTAN
23,6/15/2016,QUEENS
29,10/18/2014,MANHATTAN
33,8/28/2007,BRONX
29,8/10/2009,QUEENS
22,10/11/2020,BRONX
8,3/23/2010,RICHMOND / STATEN ISLAND
15,4/21/2005,RICHMOND / STATEN ISLAND
22,2/25/2017,BROOKLYN
36,4/21/2007,BRONX
8,9/14/2007,RICHMOND / STATEN ISLAND
16,12/5/2009,QUEENS
10,11/19/2009,RICHMOND / STATEN ISLAND
11,7/19/2011,RICHMOND / STATEN ISLAND
7,7/30/2006,RICHMOND / STATEN ISLAND
23,6/20/2013,QUEENS
37,1/6/2005,BROOKLYN
20,8/20/2012,BRONX
45,12/11/2007,BROOKLYN
24,2/14/2017,QUEENS
29,7/5/2019,BRONX
20,7/20/2016,MANHATTAN
53,8/29/2010,BROOKLYN
14,11/19/2017,QUEENS
25,10/11/2020,QUEENS
30,6/10/2010,BROOKLYN
27,6/18/2014,BRONX
20,4/8/2011,BRONX
5,9/25/2011,RICHMOND / STATEN ISLAND
3,1/13/2007,RICHMOND / STATEN ISLAND
28,9/3/2016,QUEENS
25,12/13/2007,QUEENS
6,3/16/2017,RICHMOND / STATEN ISLAND
33,10/11/2020,BROOKLYN
2,3/19/2009,RICHMOND / STATEN ISLAND
23,9/12/2005,BRONX
10,10/13/2011,QUEENS
